"order_id";"transaction_id";"restaurant_location";"timestamp";"item_name";"quantity";"unit_price";"discount";"total_amount"
101424;501424;"Westgate";"2025-05-17 20:09:00";"Caesar salad";2;12.99;"0";25.98
101425;501425;"Riverside";"2025-04-16 15:00:00";"Margherita pizza";1;15.99;"0";15.99
101426;501426;"Westgate";"2025-03-01 15:26:00";"Main item 10";2;22.69;"0";45.38
101427;501427;"Downtown";"2025-09-12 15:32:00";"Side item 22";4;8.94;"0";35.76
101428;501428;"Downtown";"2025-07-23 20:54:00";"Past item 48";2;19.48;"0";38.96
101429;501429;"Downtown";"2025-07-20 12:56:00";"Dessert item 8";2;8.2;"0";16.4
101430;501430;"Riverside";"2025-03-28 15:31:00";"Beverage item 23";1;19.98;"0";19.98
101431;501431;"Westgate";"2025-09-09 21:29:00";"Salad item 36";1;12.6;"0.1";11.34
101432;501432;"Downtown";"2025-04-30 16:47:00";"Caesar salad";2;12.99;"0";25.98
101433;501433;"Westgate";"2025-10-15 12:09:00";"Beverage item 23";3;19.98;"0.15";50.95
101434;501434;"Riverside";"2025-09-21 12:02:00";"Pizz item 25";1;24.59;"0";24.59
101435;501435;"Downtown";"2025-08-25 15:24:00";"Chicken alfredo";2;18.49;"0";36.98
101436;501436;"Riverside";"2025-08-12 21:38:00";"Caesar salad";1;12.99;"0.15";11.04
101437;501437;"Downtown";"2025-06-17 12:06:00";"Salad item 2";3;11.93;"0";35.79
101438;501438;"Riverside";"2025-09-16 10:26:00";"Beverage item 24";4;9.81;"0";39.24
101439;501439;"Riverside";"2025-01-21 21:57:00";"Salad item 35";3;12.79;"0";38.37
101440;501440;"Westgate";"2025-08-01 13:39:00";"Appetizer item 5";2;19.5;"0";39.0
101441;501441;"Riverside";"2025-05-21 20:23:00";"Burger item 16";1;17.26;"0";17.26
101442;501442;"Westgate";"2025-05-02 20:58:00";"Chicken alfredo";2;18.49;"0.1";33.28
101443;501443;"Downtown";"2025-05-29 10:35:00";"Chicken alfredo";1;18.49;"0";18.49
101444;501444;"Riverside";"2025-09-25 10:23:00";"Main item 26";3;19.74;"0.15";50.34
101445;501445;"Westgate";"2025-01-04 11:56:00";"Burger item 21";1;23.8;"0";23.8
101446;501446;"Westgate";"2025-06-06 18:33:00";"Side item 39";2;10.36;"0.15";17.61
101448;501448;"Westgate";"2025-02-25 17:04:00";"Veggie wrap";2;10.99;"0";21.98
101449;501449;"Riverside";"2025-05-08 14:27:00";"Past item 7";2;16.46;"0.15";27.98
101450;501450;"Riverside";"2025-03-13 19:05:00";"Pizz item 55";2;25.08;"0.15";42.64
101451;501451;"Westgate";"2025-05-18 18:16:00";"Classic burger";2;16.99;"0.15";28.88
101452;501452;"Riverside";"2025-08-03 17:41:00";"Pizz item 52";1;9.94;"0";9.94
101453;501453;"Downtown";"2025-09-15 13:12:00";"Burger item 6";3;22.9;"0";68.7
101454;501454;"Riverside";"2025-06-03 20:24:00";"Soup of the day";1;7.99;"0";7.99
101455;501455;"Downtown";"2025-07-16 22:30:00";"Side item 39";1;10.36;"0";10.36
101456;501456;"Riverside";"2025-03-05 13:35:00";"Apple pie";1;5.99;"0";5.99
101457;501457;"Downtown";"2025-11-14 18:25:00";"Side item 3";3;18.01;"0";54.03
101458;501458;"Riverside";"2025-09-25 20:24:00";"Past item 30";1;27.78;"0.1";25.0
101459;501459;"Westgate";"2025-03-29 21:36:00";"Salad item 45";2;22.28;"0";44.56
101460;501460;"Downtown";"2025-08-10 19:39:00";"Salad item 35";4;12.79;"0";51.16
101461;501461;"Downtown";"2025-03-19 12:41:00";"Pizz item 50";4;7.59;"0.1";27.32
101462;501462;"Riverside";"2025-11-26 12:15:00";"Appetizer item 14";2;24.31;"0";48.62
101463;501463;"Westgate";"2025-04-05 15:17:00";"Burger item 51";3;20.66;"0.1";55.78
101464;501464;"Downtown";"2025-08-13 14:02:00";"Beverage item 24";1;9.81;"0.1";8.83
101465;500043;"Westgate";"2025-11-15 12:06:00";"Beverage item 23";2;19.98;"0";39.96
101466;501466;"Downtown";"2025-07-28 14:30:00";"Salad item 49";1;22.91;"0";22.91
101467;501467;"Riverside";"2025-02-02 16:14:00";"Caesar salad";1;12.99;"0";12.99
101468;501468;"Riverside";"2025-07-20 14:10:00";"Main item 10";3;22.69;"0";68.07
101469;501469;"Westgate";"2025-09-07 21:19:00";"Coffee";2;4.49;"0";8.98
101471;501471;"Westgate";"2025-01-07 12:02:00";"Margherita pizza";1;15.99;"0";15.99
101472;501472;"Downtown";"2025-05-24 10:03:00";"Pizz item 1";2;16.07;"0";32.14
101473;500251;"Riverside";"2025-09-07 13:56:00";"Beverage item 18";1;14.99;"0";14.99
101474;501474;"Riverside";"2025-07-31 14:57:00";"Past item 33";1;8.92;"0.15";7.58
101476;501476;"Riverside";"2025-08-11 18:56:00";"Classic burger";1;16.99;"0";16.99
101477;501477;"Riverside";"2025-01-17 10:25:00";"Burger item 6";1;22.9;"0";22.9
101478;501478;"Westgate";"2025-12-09 17:10:00";"Side item 39";1;11.0;"0";11.0
101479;501479;"Downtown";"2025-01-14 12:10:00";"Dessert item 32";2;26.69;"0.1";48.04
101480;501480;"Westgate";"2025-04-14 14:04:00";"Grilled salmon";1;30.99;"0";30.99
101481;501481;"Downtown";"2025-11-21 22:26:00";"Beverage item 24";2;9.81;"0";19.62
101482;501482;"Riverside";"2025-02-15 16:58:00";"Margherita pizza";2;15.99;"0";31.98
101483;501483;"Westgate";"2025-10-23 21:02:00";"Appetizer item 14";1;24.31;"0";24.31
101484;501484;"Riverside";"2025-07-09 21:43:00";"Caesar salad";1;12.99;"0.15";11.04
101485;501485;"Westgate";"2025-02-09 14:17:00";"Main item 54";1;25.7;"0.1";23.13
101486;501486;"Downtown";"2025-03-24 22:36:00";"Main item 54";1;25.7;"0";25.7
101487;501487;"Westgate";"2025-04-02 13:19:00";"Side item 44";1;18.45;"0.1";16.61
101488;501488;"Riverside";"2025-06-07 19:54:00";"Side item 3";1;18.01;"0";18.01
101489;501489;"Riverside";"2025-05-29 13:01:00";"Burger item 6";1;22.9;"0";22.9
101490;501490;"Riverside";"2025-12-05 17:15:00";"Main item 9";1;21.73;"0";21.73
101491;501491;"Westgate";"2025-01-27 21:46:00";"Dessert item 34";1;17.41;"0";17.41
101492;501492;"Downtown";"2025-04-16 10:03:00";"Side item 20";1;8.05;"0.1";7.25
101493;501493;"Riverside";"2025-11-04 17:44:00";"Appetizer item 29";2;25.92;"0.15";44.06
101494;501494;"Riverside";"2025-03-14 15:52:00";"Past item 48";1;19.48;"0.1";17.53
101495;501495;"Riverside";"2025-02-10 19:28:00";"Bbq burger";2;17.49;"0";34.98
101496;501496;"Westgate";"2025-04-03 18:16:00";"Chicken alfredo";1;18.49;"0";18.49
101497;501497;"Westgate";"2025-09-29 16:24:00";"Side item 20";1;8.05;"0";8.05
101498;501498;"Westgate";"2025-01-13 10:57:00";"Beverage item 18";1;14.99;"0";14.99
101499;501499;"Riverside";"2025-06-21 14:04:00";"Chicken alfredo";4;18.49;"0.1";66.56
101500;501500;"Riverside";"2025-10-27 17:06:00";"Main item 9";1;21.73;"0.1";19.56
101501;501501;"Riverside";"2025-12-17 19:33:00";"Veggie wrap";1;10.99;"0";10.99
101502;501502;"Downtown";"2025-02-13 15:19:00";"Side item 19";1;14.02;"0";14.02
101503;501503;"Westgate";"2025-05-11 16:02:00";"Coffee";2;4.49;"0";8.98
101504;501504;"Downtown";"2025-04-26 19:02:00";"Margherita pizza";1;15.99;"0.15";13.59
101505;501505;"Westgate";"2025-09-14 15:36:00";"Pizz item 1";1;16.07;"0";16.07
101506;501506;"Downtown";"2025-11-12 21:20:00";"Burger item 21";3;22.18;"0";66.54
101507;501507;"Westgate";"2025-06-04 15:07:00";"Ribeye steak";3;34.99;"0";104.97
101508;501508;"Westgate";"2025-11-26 14:22:00";"Pizz item 55";2;25.08;"0";50.16
101509;501509;"Westgate";"2025-06-06 19:33:00";"Beverage item 4";3;23.66;"0";70.98
101510;501510;"Westgate";"2025-03-23 20:20:00";"Bbq burger";1;17.49;"0.15";14.87
101511;501511;"Riverside";"2025-01-05 10:19:00";"Dessert item 32";1;26.69;"0.1";24.02
101512;501512;"Westgate";"2025-12-10 10:33:00";"Side item 20";2;8.05;"0";16.1
101513;501513;"Westgate";"2025-02-13 15:53:00";"Caesar salad";4;12.99;"0";51.96
101514;501514;"Downtown";"2025-04-06 10:52:00";"Pizz item 25";3;24.59;"0";73.77
101515;501515;"Downtown";"2025-03-21 15:59:00";"Side item 22";1;8.94;"0";8.94
101516;501516;"Riverside";"2025-06-09 14:24:00";"Appetizer item 14";1;24.31;"0.15";20.66
101517;501517;"Westgate";"2025-08-25 10:39:00";"Appetizer item 47";2;14.19;"0";28.38
101518;501518;"Westgate";"2025-07-18 12:28:00";"Burger item 51";1;20.66;"0.1";18.59
101519;501519;"Riverside";"2025-05-24 21:52:00";"Appetizer item 29";1;25.92;"0";25.92
101520;501520;"Riverside";"2025-11-18 19:10:00";"Fish & chips";2;20.99;"0";41.98
101521;501521;"Downtown";"2025-01-31 19:43:00";"Dessert item 8";1;8.2;"0";8.2
101522;501522;"Downtown";"2025-05-12 12:21:00";"Appetizer item 57";2;19.36;"0.1";34.85
101523;501523;"Westgate";"2025-04-25 17:24:00";"Main item 10";3;22.69;"0";68.07
101524;501524;"Westgate";"2025-05-05 12:54:00";"Past item 48";2;19.48;"0";38.96
101525;501525;"Westgate";"2025-03-05 20:45:00";"Beverage item 4";1;23.66;"0.1";21.29
101526;501526;"Westgate";"2025-01-08 14:06:00";"Past item 56";4;18.78;"0";75.12
101527;501527;"Riverside";"2025-03-07 10:48:00";"Past item 48";2;19.48;"0.15";33.12
101528;501528;"Riverside";"2025-09-13 14:22:00";"Coffee";1;4.49;"0";4.49
101529;501529;"Riverside";"2025-06-13 11:47:00";"Margherita pizza";3;15.99;"0.1";43.17
101530;501530;"Westgate";"2025-07-26 21:01:00";"Main item 10";1;22.69;"0.1";20.42
101531;500162;"Downtown";"2025-05-24 21:23:00";"Burger item 6";2;22.9;"0.1";41.22
101532;501532;"Riverside";"2025-10-13 17:31:00";"Beverage item 4";1;23.66;"0.15";20.11
101533;501533;"Riverside";"2025-08-07 13:49:00";"Dessert item 46";1;27.06;"0.1";24.35
101534;501534;"Downtown";"2025-05-11 19:57:00";"Caesar salad";1;12.99;"0";12.99
101535;501535;"Riverside";"2025-04-11 18:48:00";"Coffee";1;4.49;"0.1";4.04
101536;501536;"Riverside";"2025-06-22 22:32:00";"Main item 10";1;22.69;"0.15";19.29
101537;501537;"Downtown";"2025-09-08 15:26:00";"Dessert item 34";2;17.41;"0.15";29.6
101538;501538;"Riverside";"2025-07-29 13:22:00";"Salad item 27";3;10.96;"0";32.88
101539;501539;"Riverside";"2025-08-09 11:15:00";"Salad item 2";1;11.93;"0.1";10.74
101540;501540;"Downtown";"2025-08-18 16:41:00";"Chicken alfredo";4;18.49;"0";73.96
101541;501541;"Westgate";"2025-10-12 21:02:00";"Pizz item 1";1;16.07;"0";16.07
101542;501542;"Riverside";"2025-12-06 15:59:00";"Appetizer item 57";1;17.85;"0";17.85
101543;501543;"Downtown";"2025-05-06 18:48:00";"Side item 44";1;18.45;"0";18.45
101544;501544;"Riverside";"2025-07-29 13:20:00";"Past item 30";1;27.78;"0";27.78
101545;501545;"Downtown";"2025-01-02 20:20:00";"Pizz item 38";2;22.79;"0.15";38.74
101546;501546;"Westgate";"2025-07-24 19:43:00";"Pizz item 25";1;24.59;"0.15";20.9
101547;501547;"Westgate";"2025-02-01 19:03:00";"Chicken alfredo";2;18.49;"0";36.98
101548;501548;"Westgate";"2025-01-11 22:05:00";"Main item 10";2;22.69;"0";45.38
101549;501549;"Riverside";"2025-03-31 15:13:00";"Main item 26";2;19.74;"0.15";33.56
101550;501550;"Riverside";"2025-08-13 13:09:00";"Coffee";2;4.49;"0.1";8.08
101551;501551;"Riverside";"2025-07-07 12:00:00";"Dessert item 17";2;26.42;"0";52.84
101552;501552;"Westgate";"2025-06-17 20:45:00";"Pizz item 42";2;19.83;"0";39.66
101553;501553;"Westgate";"2025-09-01 12:04:00";"Apple pie";2;5.99;"0";11.98
101554;501554;"Downtown";"2025-09-05 15:18:00";"Dessert item 13";1;11.33;"0.15";9.63
101556;501556;"Riverside";"2025-07-31 10:38:00";"Dessert item 43";1;26.0;"0";26.0
101558;501558;"Downtown";"2025-10-15 18:16:00";"Dessert item 17";1;26.42;"0.1";23.78
101559;501559;"Riverside";"2025-12-08 13:27:00";"Pizz item 38";3;22.79;"0";68.37
101560;501560;"Westgate";"2025-07-13 20:32:00";"Dessert item 32";2;26.69;"0";53.38
101561;501561;"Westgate";"2025-07-26 11:42:00";"Burger item 21";1;22.18;"0";22.18
101562;501562;"Downtown";"2025-07-16 13:57:00";"Pizz item 25";1;24.59;"0";24.59
101563;501563;"Downtown";"2025-04-20 14:38:00";"Appetizer item 58";2;7.66;"0.1";13.79
101564;501564;"Riverside";"2025-02-10 15:31:00";"Side item 19";1;14.02;"0.15";11.92
101565;501565;"Westgate";"2025-05-01 11:45:00";"Past item 7";1;16.46;"0.1";14.81
101566;501566;"Downtown";"2025-02-27 17:19:00";"Pizz item 52";1;9.94;"0.1";8.95
101567;501567;"Riverside";"2025-04-11 19:38:00";"Dessert item 32";1;26.69;"0";26.69
101568;501568;"Riverside";"2025-01-27 10:18:00";"Beverage item 40";1;17.32;"0.1";15.59
101569;501569;"Downtown";"2025-06-26 19:11:00";"Burger item 6";2;22.9;"0";45.8
101571;501571;"Riverside";"2025-08-18 13:58:00";"Burger item 6";1;22.9;"0";22.9
101572;501572;"Westgate";"2025-10-16 14:31:00";"Dessert item 37";4;14.43;"0";57.72
101573;501573;"Downtown";"2025-01-20 19:28:00";"Fish & chips";1;20.99;"0";20.99
101574;501574;"Downtown";"2025-05-01 11:49:00";"Soup of the day";1;7.99;"0.15";6.79
101575;501575;"Westgate";"2025-11-15 10:54:00";"Beverage item 4";3;23.66;"0.1";63.88
101576;501576;"Riverside";"2025-12-09 14:43:00";"Pizz item 28";1;15.18;"0";15.18
101577;501577;"Westgate";"2025-07-23 12:19:00";"Chicken alfredo";1;18.49;"0";18.49
101578;501578;"Riverside";"2025-09-19 21:06:00";"Burger item 15";1;11.78;"0";11.78
101579;501579;"Downtown";"2025-06-01 13:20:00";"Salad item 49";1;22.91;"0";22.91
101580;501580;"Downtown";"2025-03-17 14:28:00";"Salad item 53";2;18.54;"0";37.08
101581;501581;"Westgate";"2025-06-07 10:45:00";"Pizz item 38";1;22.79;"0";22.79
101582;501582;"Downtown";"2025-03-12 13:42:00";"Caesar salad";2;12.99;"0";25.98
101583;501583;"Riverside";"2025-07-11 20:19:00";"Beverage item 40";3;17.32;"0.15";44.17
101584;501584;"Downtown";"2025-02-21 18:03:00";"Burger item 15";1;11.78;"0";11.78
101585;501585;"Riverside";"2025-01-14 15:25:00";"Salad item 49";1;22.91;"0";22.91
101586;501586;"Downtown";"2025-03-05 10:41:00";"Margherita pizza";4;15.99;"0.1";57.56
101588;501588;"Westgate";"2025-08-16 17:58:00";"Appetizer item 58";1;7.66;"0.15";6.51
101589;501589;"Downtown";"2025-09-24 22:56:00";"Margherita pizza";1;15.99;"0";15.99
101590;501590;"Westgate";"2025-11-21 18:12:00";"Main item 54";2;25.7;"0.1";46.26
101591;501591;"Riverside";"2025-09-11 20:52:00";"Side item 3";3;18.01;"0.1";48.63
101592;501592;"Downtown";"2025-10-21 20:05:00";"Grilled salmon";3;30.99;"0.1";83.67
101593;501593;"Westgate";"2025-07-09 16:19:00";"Classic burger";2;16.99;"0";33.98
101594;501594;"Downtown";"2025-09-17 17:40:00";"Classic burger";2;16.99;"0";33.98
101595;501595;"Downtown";"2025-05-07 16:18:00";"Side item 3";1;18.01;"0";18.01
101596;501596;"Westgate";"2025-10-25 16:35:00";"Past item 7";1;16.46;"0.15";13.99
101597;501597;"Downtown";"2025-10-01 19:22:00";"Burger item 15";1;11.78;"0";11.78
101598;501598;"Downtown";"2025-06-08 16:57:00";"Salad item 45";2;22.28;"0.15";37.88
101599;501599;"Riverside";"2025-06-20 22:07:00";"Side item 39";1;10.36;"0";10.36
101600;501600;"Riverside";"2025-11-17 10:23:00";"Salad item 2";1;11.93;"0";11.93
101601;501601;"Westgate";"2025-10-05 11:52:00";"Classic burger";1;16.99;"0";16.99
101603;501603;"Westgate";"2025-02-05 10:46:00";"Burger item 16";1;17.26;"0.15";14.67
101604;501604;"Downtown";"2025-10-11 15:38:00";"Salad item 45";1;22.28;"0.1";20.05
101605;501605;"Downtown";"2025-02-07 22:02:00";"Main item 26";1;19.74;"0";19.74
101606;501606;"Downtown";"2025-02-14 19:57:00";"Beverage item 40";3;17.32;"0.1";46.76
101607;501607;"Riverside";"2025-07-10 10:42:00";"Dessert item 43";4;26.0;"0";104.0
101608;501608;"Riverside";"2025-02-19 18:58:00";"Dessert item 43";1;26.0;"0.15";22.1
101609;501609;"Riverside";"2025-11-24 20:11:00";"Side item 39";1;10.36;"0";10.36
101610;501610;"Westgate";"2025-11-21 20:54:00";"Past item 30";1;27.78;"0";27.78
101611;501611;"Downtown";"2025-12-29 18:35:00";"Beverage item 40";1;17.32;"0";17.32
101612;501612;"Westgate";"2025-07-29 14:09:00";"Bbq burger";3;17.49;"0.1";47.22
101613;501613;"Downtown";"2025-07-02 19:18:00";"Side item 44";1;18.45;"0";18.45
101614;501614;"Westgate";"2025-11-02 16:12:00";"Salad item 45";2;22.28;"0";44.56
101615;501615;"Riverside";"2025-12-24 13:35:00";"Coffee";3;4.49;"0.15";11.45
101616;501616;"Downtown";"2025-03-20 16:36:00";"Pizz item 1";1;16.07;"0";16.07
101617;501617;"Riverside";"2025-03-26 17:02:00";"Bbq burger";2;17.49;"0";34.98
101618;501618;"Riverside";"2025-06-13 19:08:00";"Apple pie";3;5.99;"0";17.97
101619;501619;"Riverside";"2025-01-26 22:13:00";"Salad item 35";2;12.79;"0.1";23.02
101620;501620;"Westgate";"2025-10-30 12:57:00";"Burger item 6";1;22.9;"0";22.9
101621;501621;"Riverside";"2025-05-07 15:19:00";"Appetizer item 5";3;19.5;"0.1";52.65
101622;501622;"Downtown";"2025-02-06 19:22:00";"Classic burger";1;16.99;"0.1";15.29
101623;501623;"Riverside";"2025-08-19 19:11:00";"Salad item 36";3;12.6;"0";37.8
101624;501624;"Westgate";"2025-07-24 15:18:00";"Dessert item 13";3;11.33;"0";33.99
101625;501625;"Westgate";"2025-09-25 10:53:00";"Dessert item 13";4;11.33;"0.1";40.79
101626;501626;"Downtown";"2025-03-08 14:31:00";"Salad item 35";1;12.79;"0";12.79
101627;501627;"Riverside";"2025-03-12 10:42:00";"Salad item 2";4;11.93;"0.15";40.56
101628;501628;"Riverside";"2025-12-13 20:14:00";"Appetizer item 5";5;19.5;"0";97.5
101629;501629;"Riverside";"2025-08-22 15:42:00";"Margherita pizza";1;15.99;"0";15.99
101630;501630;"Downtown";"2025-02-20 15:59:00";"Appetizer item 29";1;25.92;"0.1";23.33
101631;501631;"Downtown";"2025-11-13 21:50:00";"Past item 48";1;19.48;"0.15";16.56
101632;501632;"Downtown";"2025-11-26 18:35:00";"Past item 41";2;15.0;"0.1";27.0
101633;501633;"Downtown";"2025-10-16 18:25:00";"Caesar salad";2;12.99;"0.15";22.08
101634;501634;"Westgate";"2025-03-17 13:46:00";"Caesar salad";1;12.99;"0";12.99
101636;501636;"Downtown";"2025-01-31 13:49:00";"Coffee";2;4.49;"0";8.98
101637;501637;"Westgate";"2025-04-30 10:33:00";"Past item 33";2;8.92;"0";17.84
101638;501638;"Westgate";"2025-03-22 20:43:00";"Pizz item 42";2;19.83;"0";39.66
101640;501640;"Downtown";"2025-11-17 20:27:00";"Side item 22";1;8.94;"0";8.94
101641;501641;"Westgate";"2025-06-24 20:49:00";"Classic burger";2;16.99;"0";33.98
101642;501642;"Riverside";"2025-08-27 12:05:00";"Classic burger";1;16.99;"0";16.99
101643;501643;"Westgate";"2025-12-17 21:09:00";"Bbq burger";4;17.49;"0";69.96
101644;501644;"Downtown";"2025-07-26 19:53:00";"Dessert item 34";2;17.41;"0.1";31.34
101645;501645;"Riverside";"2025-06-12 20:09:00";"Dessert item 13";2;11.33;"0";22.66
101646;501646;"Westgate";"2025-11-13 19:29:00";"Salad item 49";1;22.91;"0.1";20.62
101647;501647;"Downtown";"2025-02-15 19:18:00";"Classic burger";3;16.99;"0";50.97
101648;501648;"Downtown";"2025-05-23 19:35:00";"Beverage item 40";1;17.32;"0.1";15.59
101649;501649;"Downtown";"2025-01-27 11:35:00";"Beverage item 40";3;17.32;"0";51.96
101650;501650;"Westgate";"2025-03-19 20:46:00";"Past item 48";2;19.48;"0";38.96
101651;501651;"Westgate";"2025-05-13 21:12:00";"Margherita pizza";2;15.99;"0";31.98
101652;501652;"Westgate";"2025-07-21 10:40:00";"Burger item 21";3;22.18;"0";66.54
101653;501653;"Downtown";"2025-07-04 12:13:00";"Pizz item 50";2;9.44;"0.1";16.99
101654;501654;"Riverside";"2025-02-26 19:01:00";"Main item 10";1;22.69;"0";22.69
101655;501655;"Downtown";"2025-05-29 20:41:00";"Main item 10";1;22.69;"0.15";19.29
101656;501656;"Westgate";"2025-03-01 13:20:00";"Dessert item 8";1;8.2;"0";8.2
101657;501657;"Downtown";"2025-06-04 15:22:00";"Side item 3";1;18.01;"0";18.01
101658;501658;"Riverside";"2025-06-16 12:36:00";"Fish & chips";2;20.99;"0";41.98
101659;501659;"Riverside";"2025-07-29 19:22:00";"Margherita pizza";1;15.99;"0.15";13.59
101660;501660;"Riverside";"2025-04-26 16:34:00";"Caesar salad";1;12.99;"0.15";11.04
101661;501661;"Downtown";"2025-01-30 11:59:00";"Burger item 6";4;22.9;"0";91.6
101662;501662;"Riverside";"2025-02-02 10:54:00";"Side item 19";5;15.97;"0";79.85
101663;501663;"Westgate";"2025-01-23 22:06:00";"Burger item 21";1;22.18;"0.1";19.96
101664;501664;"Riverside";"2025-03-22 21:49:00";"Margherita pizza";1;15.99;"0";15.99
101665;501665;"Westgate";"2025-08-28 15:08:00";"Salad item 49";2;22.91;"0";45.82
101666;501666;"Westgate";"2025-07-11 19:41:00";"Burger item 51";2;20.66;"0";41.32
101667;501667;"Westgate";"2025-10-06 20:10:00";"Side item 39";3;10.36;"0.15";26.42
101668;501668;"Riverside";"2025-09-04 15:25:00";"Burger item 6";1;22.9;"0.1";20.61
101669;501669;"Westgate";"2025-11-28 20:09:00";"Burger item 15";1;11.78;"0";11.78
101671;501671;"Riverside";"2025-12-31 20:57:00";"Salad item 27";1;10.96;"0.15";9.32
101672;501672;"Downtown";"2025-07-14 19:49:00";"Past item 30";1;27.78;"0.15";23.61
101673;501673;"Downtown";"2025-08-31 22:05:00";"Coffee";1;6.1;"0";6.1
101674;501674;"Riverside";"2025-04-13 12:32:00";"Burger item 21";4;22.18;"0";88.72
101675;501675;"Downtown";"2025-09-24 12:21:00";"Fish & chips";1;20.99;"0.1";18.89
101676;501676;"Westgate";"2025-02-01 20:09:00";"Appetizer item 29";1;25.92;"0";25.92
101677;501677;"Riverside";"2025-08-25 20:28:00";"Salad item 49";1;22.91;"0";22.91
101678;501678;"Riverside";"2025-12-04 22:44:00";"Pizz item 38";2;22.79;"0";45.58
101679;501679;"Downtown";"2025-01-02 19:45:00";"Pizz item 28";1;15.18;"0.15";12.9
101680;501680;"Downtown";"2025-11-07 14:56:00";"Main item 9";5;21.73;"0.15";92.35
101681;501681;"Riverside";"2025-07-10 21:51:00";"Dessert item 43";2;26.0;"0.15";44.2
101682;501682;"Westgate";"2025-06-29 18:11:00";"Burger item 21";1;22.18;"0";22.18
101683;501683;"Westgate";"2025-09-26 19:17:00";"Appetizer item 58";1;7.66;"0";7.66
101684;501684;"Westgate";"2025-05-28 17:56:00";"Appetizer item 29";3;25.92;"0";77.76
101685;501685;"Downtown";"2025-09-18 11:54:00";"Beverage item 40";4;17.32;"0";69.28
101686;500118;"Westgate";"2025-07-10 19:28:00";"Margherita pizza";1;15.99;"0";15.99
101687;501687;"Westgate";"2025-11-08 15:25:00";"Main item 9";4;21.73;"0.15";73.88
101688;501688;"Westgate";"2025-07-02 14:06:00";"Caesar salad";1;12.99;"0";12.99
101689;501689;"Westgate";"2025-08-08 11:15:00";"Caesar salad";5;12.99;"0";64.95
101690;501690;"Riverside";"2025-05-05 17:27:00";"Appetizer item 31";4;17.56;"0";70.24
101691;501691;"Westgate";"2025-05-28 22:40:00";"Burger item 11";2;26.52;"0";53.04
101692;501692;"Westgate";"2025-03-26 20:36:00";"Beverage item 4";1;23.66;"0";23.66
101693;501693;"Riverside";"2025-01-02 20:12:00";"Beverage item 18";1;14.99;"0";14.99
101694;501694;"Westgate";"2025-12-16 21:40:00";"Past item 30";1;27.78;"0.1";25.0
101695;501695;"Riverside";"2025-07-11 14:48:00";"Classic burger";2;16.99;"0.15";28.88
101696;501696;"Westgate";"2025-05-09 16:06:00";"Side item 44";1;18.45;"0.15";15.68
101697;501697;"Westgate";"2025-02-06 17:16:00";"Fish and chips";1;20.99;"0";20.99
101698;501698;"Riverside";"2025-10-16 16:38:00";"Past item 7";4;16.46;"0";65.84
101699;501699;"Westgate";"2025-02-16 12:01:00";"Dessert item 34";1;17.41;"0.1";15.67
101700;501700;"Downtown";"2025-03-27 16:26:00";"Appetizer item 14";1;24.31;"0";24.31
101701;501701;"Downtown";"2025-01-28 22:07:00";"Pizz item 1";2;16.07;"0";32.14
101703;501703;"Downtown";"2025-02-06 22:26:00";"Margherita pizza";2;15.99;"0.15";27.18
101704;501704;"Downtown";"2025-04-06 15:21:00";"Dessert item 34";2;17.41;"0";34.82
101705;501705;"Downtown";"2025-01-14 19:08:00";"Side item 20";2;8.05;"0";16.1
101706;501706;"Westgate";"2025-11-13 16:32:00";"Coffee";2;4.49;"0.15";7.63
101707;501707;"Riverside";"2025-12-13 14:09:00";"Dessert item 43";1;26.0;"0";26.0
101708;501708;"Downtown";"2025-04-12 14:28:00";"Chicken alfredo";1;18.49;"0.15";15.72
101709;501709;"Downtown";"2025-06-29 19:30:00";"Side item 39";3;10.36;"0";31.08
101710;500356;"Riverside";"2025-01-28 21:40:00";"Chicken alfredo";1;18.49;"0.15";15.72
101711;501711;"Downtown";"2025-12-10 18:08:00";"Pizz item 28";2;15.18;"0";30.36
101712;501712;"Westgate";"2025-06-06 14:04:00";"Past item 7";4;16.46;"0";65.84
101713;501713;"Downtown";"2025-09-03 19:27:00";"Bbq burger";1;17.49;"0.1";15.74
101714;501714;"Downtown";"2025-11-08 13:09:00";"Fish & chips";1;20.99;"0";20.99
101715;501715;"Riverside";"2025-03-21 21:46:00";"Salad item 2";1;11.93;"0";11.93
101716;501716;"Westgate";"2025-06-11 14:27:00";"Dessert item 37";1;14.43;"0.1";12.99
101717;501717;"Downtown";"2025-01-27 15:28:00";"Main item 10";3;22.69;"0";68.07
101718;501718;"Downtown";"2025-05-09 15:59:00";"Salad item 49";1;22.91;"0";22.91
101719;500198;"Riverside";"2025-02-15 18:54:00";"Appetizer item 31";3;17.56;"0";52.68
101720;501720;"Downtown";"2025-12-11 11:25:00";"Beverage item 40";1;17.32;"0";17.32
101721;501721;"Downtown";"2025-11-27 22:07:00";"Side item 20";2;8.05;"0";16.1
101722;501722;"Downtown";"2025-12-03 19:40:00";"Pizz item 52";2;9.94;"0.1";17.89
101723;501723;"Downtown";"2025-04-12 10:09:00";"Salad item 53";2;18.54;"0.1";33.37
101724;501724;"Downtown";"2025-04-23 19:42:00";"Coffee";1;4.49;"0";4.49
101725;501725;"Westgate";"2025-05-27 19:01:00";"Appetizer item 5";1;19.5;"0";19.5
101726;501726;"Downtown";"2025-10-22 16:34:00";"Dessert item 13";2;11.33;"0";22.66
